SYSTEM:task_id	INPUT:name	INPUT:playlist-1	INPUT:playlist-2	INPUT:playlist-3	INPUT:track	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
00023063ad--638f71866802550c5d059fb7	JONY.Лали	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/53915878	no	99.91%		
00023063ad--638f71866802550c5d059fb8	Tiësto.Seavolution (From Hotel Transylvania 3)	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/63962120	no	99.69%		
00023063ad--638f71866802550c5d059fb9	Placebo, Alison Mosshart.Meds	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/31581262	no	94.11%		
00023063ad--638f71866802550c5d059fba	FREE FLOW FLAVA.The Revenge of FFF	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/88846791	no	98.59%		
00023063ad--638f71866802550c5d059fbb	Britt Lari, Level 8.Don't Start Now	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/85400121	no	55.55%		
00023063ad--638f71866802550c5d059fbc	escape, ASAMMUELL.Сердце не игрушка	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96677766	no	88.88%		
00023063ad--638f71866802550c5d059fbd	Monte&Manula.Пули	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/60731300	no	50.00%		
00023063ad--638f71866802550c5d059fbe	Мари Краймбрери.На тату	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/42976910	no	99.82%		
00023063ad--638f71866802550c5d059fbf	Miyagi, TumaniYO, KADI.Bismarck	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/52326310	no	96.92%		
00023063ad--638f71866802550c5d059fc0	Dwin, ECHO.Sweet Dreams	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/72492379	no	19.99%		
00023063ad--638f71866802550c5d059fc1	Zubi, anatu.sugar	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/66655651	no	87.11%		
00023063ad--638f71866802550c5d059fc2	Colin.Amazing	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90530972	no	65.21%		
00023063ad--638f71866802550c5d059fc3	Zivert.Многоточия	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/72920590	no	99.18%		
00023063ad--638f71866802550c5d059fc4	Imagine Dragons.Demons	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/3703081	no	85.71%		
00023063ad--638f71866802550c5d059fc5	САМЕДЛИ.Ты такая по приколу	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/65131616	no	99.90%		
00023063ad--638f71866802550c5d059fc6	Myriam Fares.Ghmorni	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/19167393	no	98.18%		
00023063ad--638f71866802550c5d059fc7	Тайпан, IL'GIZ.Любви все возрасты покорны	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107407107	yes	33.33%		
00023063ad--638f71866802550c5d059fc8	Haddaway.What Is Love	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/2364043	no	60.00%		
00023063ad--638f71866802550c5d059fc9	Idris & Leos.Образ	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80806844	no	77.77%		
00023063ad--638f71866802550c5d059fca	Chris Yank.Забудь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/95428273	no	99.91%		
00023063ad--638f71866802550c5d059fcb	104, Truwer.Сафари	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/48591983	no	55.55%		
00023063ad--638f71866802550c5d059fcc	Aroon Bassi.I Wanna Be Your Slave	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/85150585	yes	7.44%		
00023063ad--638f71866802550c5d059fcd	Soda.Nero 2	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93838346	no	83.33%		
00023063ad--638f71866802550c5d059fce	ANIVAR.Капля кислорода	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/74424330	no	0.00%		
00023063ad--638f71866802550c5d059fcf	Xcho, ALEMOND, Neki.Фая	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/104367505	no	93.10%		
00023063ad--638f71866802550c5d059fd0	Сергей Лазарев.Снег в океане	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/60342735	no	0.00%		
00023063ad--638f71866802550c5d059fd1	Милана Хаметова.Шаг вперед	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/103242948	no	99.97%		
00023063ad--638f71866802550c5d059fd2	Зомб.По Садовому	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/104182062	no	0.12%		
00023063ad--638f71866802550c5d059fd3	Мохито.Ловлю моменты	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/36246273	no	0.00%		
00023063ad--638f71866802550c5d059fd4	J. Balvin, Skrillex.In Da Getto	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/86154980	no	0.00%		
00023063ad--638f71866802550c5d059fd5	MriD.Жгучая	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108041281	no	81.81%		
00023063ad--638f71866802550c5d059fd6	Max Fail, Kanslor, ZERO SUGAR, Lynne.Don't Stop The Music	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/88213175	yes	82.05%		
00023063ad--638f71866802550c5d059fd7	А. Корнева, И. Суханова, Е.Н. Ипатий, Н.И. Тимофеев.Ёж и заяц	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/740868	no	99.94%		
00023063ad--638f71866802550c5d059fd8	Lustova.Пол оборота	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106447945	no	99.97%		
00023063ad--638f71866802550c5d059fd9	Timran, ZELL, Raasl.Вечера	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/95327465	no	99.90%		
00023063ad--638f71866802550c5d059fda	Nicebeatzprod.на ней сдвинут	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/97013791	yes	77.16%		
00023063ad--638f71866802550c5d059fdb	IOWA.140	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/29008887	no	65.21%		
00023063ad--638f71866802550c5d059fdc	KADI, Miyagi.Colors	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/47007385	no	99.98%		
00023063ad--638f71866802550c5d059fdd	Nimus, Rya Rey.Curtain Call	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/75357492	no	99.10%		
00023063ad--638f71866802550c5d059fde	d3stra.The Force	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/89639912	yes	100.00%		
00023063ad--638f71866802550c5d059fdf	Fitz & The Tantrums.I Just Wanna Shine	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/60254125	yes	72.72%		
00023063ad--638f71866802550c5d059fe0	fenekot.Stan	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107091234	yes	42.85%		
00023063ad--638f71866802550c5d059fe1	BONES, Juicy J.Timberlake	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/63105276	no	0.12%		
00023063ad--638f71866802550c5d059fe2	Gorgon Breath, Monartt, Eliza.Get Down Saturday Night	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96030224	no	39.32%		
00023063ad--638f71866802550c5d059fe3	TRITICUM.Now or Never	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/81747953	no	60.97%		
00023063ad--638f71866802550c5d059fe4	Маша Дьяченко.Егоза	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/43855807	no	99.99%		
00023063ad--638f71866802550c5d059fe5	Joanne.Twist In My Sobriety	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84657263	no	38.46%		
00023063ad--638f71866802550c5d059fe6	Sohodolls.Bang Bang Bang Bang	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/27646739	no	72.00%		
00023063ad--638f71866802550c5d059fe7	Слава.Одиночество	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/33242916	no	55.55%		
00023063ad--638f71866802550c5d059fe8	DIOR, samo.Положение	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/67567583	no	63.63%		
00023063ad--638f71866802550c5d059fe9	Ava Max, James Carter.Kings & Queens	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/65502647	no	98.24%		
00023063ad--638f71866802550c5d059fea	barnes blvd..Perspective	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/52680460	no	99.65%		
